timestamp,temperatura,umidade,ldr,corrente_1,corrente_2,corrente_3,payload_bytes,latencia_ms
2025-08-03T20:20:00.729964+00:00,20.8,52.8,0,3.06,2.48,2.48,157,9.211
2025-08-03T20:30:00.914971+00:00,20.8,52.7,0,3.09,2.46,2.44,157,15.200999999999999
2025-08-03T20:40:01.097071+00:00,20.9,52.6,0,3.02,2.44,2.43,157,21.043
2025-08-03T20:50:01.280176+00:00,20.8,52.6,0,3.09,2.5,2.45,156,2.9160000000000004
2025-08-03T21:00:01.465687+00:00,20.8,52.7,0,3.07,2.43,2.41,157,644.548
2025-08-03T21:10:01.646505+00:00,20.8,52.6,0,3.06,2.38,2.44,157,329.675
2025-08-03T21:20:01.856996+00:00,20.8,52.6,0,2.72,2.09,2.02,157,104.39099999999999
2025-08-03T21:30:02.061965+00:00,20.8,52.5,0,3.11,2.43,2.44,157,85.274
2025-08-03T21:40:01.252797+00:00,20.8,52.5,0,3.11,2.45,2.41,157,54.437
2025-08-03T21:50:01.452702+00:00,20.8,52.3,0,3.19,2.44,2.45,157,679.954
2025-08-03T22:00:01.660041+00:00,20.8,52.4,0,3.07,2.51,2.44,157,118.08200000000001
2025-08-03T22:10:00.853654+00:00,20.8,52.3,0,3.14,2.44,2.47,157,731.476
2025-08-03T22:20:02.039970+00:00,20.8,52.3,0,3.07,2.44,2.48,157,42.474
2025-08-03T22:30:01.221849+00:00,20.8,52.3,0,3.07,2.45,2.38,157,49.117000000000004
2025-08-03T22:40:01.401251+00:00,20.8,52.3,0,3.09,2.44,2.45,157,52.862
2025-08-03T22:50:01.587462+00:00,20.8,52.3,0,3.08,2.48,2.41,157,33.991
2025-08-03T23:00:01.799240+00:00,20.8,52.2,0,3.06,2.47,2.5,156,49.421
2025-08-03T23:10:02.005924+00:00,20.8,52.2,0,3.07,2.44,2.44,157,13.22
2025-08-03T23:20:01.193747+00:00,20.8,52.2,0,3.12,2.42,2.44,157,102.87100000000001
2025-08-03T23:30:01.376024+00:00,20.8,52.1,0,3.09,2.51,2.45,157,111.755
2025-08-03T23:40:01.589327+00:00,20.8,52.1,0,3.1,2.46,2.41,156,815.111
2025-08-03T23:50:01.777367+00:00,20.8,52.1,0,3.12,2.45,2.43,157,44.655
2025-08-04T00:00:01.957069+00:00,20.8,52.0,0,3.05,2.5,2.44,156,361.36600000000004
2025-08-04T00:10:01.153031+00:00,20.8,52.0,0,3.06,2.48,2.44,157,121.083
2025-08-04T00:20:01.351887+00:00,20.8,52.0,0,2.72,2.11,2.01,157,687.042
2025-08-04T00:30:01.557955+00:00,20.8,51.9,0,2.72,2.13,2.1,156,319.111
2025-08-04T00:40:01.771149+00:00,20.8,51.7,0,3.06,2.49,2.46,157,-10.962
2025-08-04T00:50:00.979567+00:00,20.8,51.6,0,3.07,2.41,2.49,157,17.237
2025-08-04T01:00:01.174411+00:00,20.8,51.5,0,3.06,2.45,2.47,157,2.099
2025-08-04T01:10:01.366593+00:00,20.8,51.5,0,3.09,2.45,2.47,157,-13.643
2025-08-04T01:20:01.577740+00:00,20.8,51.6,0,3.16,2.5,2.46,156,647.663
2025-08-04T01:30:01.778054+00:00,20.8,51.6,0,3.06,2.51,2.44,157,224.07399999999998
2025-08-04T01:40:00.977885+00:00,20.8,51.6,0,3.02,2.42,2.45,157,1.343
2025-08-04T01:50:01.176567+00:00,20.8,51.6,0,3.16,2.46,2.44,157,584.551
2025-08-04T02:00:01.359216+00:00,20.8,51.7,0,3.08,2.44,2.48,157,-14.149000000000001
2025-08-04T02:10:01.563111+00:00,20.8,51.8,0,3.11,2.43,2.43,157,-11.254999999999999
2025-08-04T02:20:01.770687+00:00,20.8,51.9,0,3.0,2.48,2.44,156,44.271
2025-08-04T02:30:01.957960+00:00,20.8,51.9,0,3.09,2.43,2.41,157,5.343
2025-08-04T02:40:01.137802+00:00,20.8,51.9,0,3.13,2.44,2.44,157,794.197
2025-08-04T02:50:01.318746+00:00,20.8,52.0,0,3.09,2.44,2.43,157,876.266
2025-08-04T03:00:01.513902+00:00,20.8,52.1,0,3.13,2.43,2.43,157,386.08500000000004
2025-08-04T03:10:01.723503+00:00,20.8,52.1,0,3.11,2.46,2.46,157,145.017
2025-08-04T03:20:00.926321+00:00,20.7,52.2,0,3.09,2.42,2.42,157,209.651
2025-08-04T03:30:01.130386+00:00,20.8,52.2,0,3.07,2.46,2.49,157,195.392
2025-08-04T03:40:01.328138+00:00,20.8,52.4,0,2.85,2.02,2.08,157,180.744
2025-08-04T03:50:01.539913+00:00,20.7,52.5,0,3.04,2.48,2.48,157,244.01999999999998
2025-08-04T04:00:00.749063+00:00,20.8,52.5,0,3.12,2.49,2.46,157,482.15799999999996
2025-08-04T04:10:01.957267+00:00,20.7,52.7,0,3.09,2.42,2.41,157,1.9889999999999999
2025-08-04T04:20:02.158533+00:00,20.7,52.7,0,3.07,2.48,2.49,157,51.643
2025-08-04T04:30:01.361395+00:00,20.7,52.8,0,3.2,2.51,2.49,156,5.781
2025-08-04T04:40:01.576034+00:00,20.7,52.9,0,3.09,2.44,2.45,157,-20.066
2025-08-04T04:50:01.789359+00:00,20.7,53.0,0,3.06,2.5,2.49,156,523.091
2025-08-04T05:00:00.986672+00:00,20.7,53.1,0,3.05,2.47,2.46,157,428.537
2025-08-04T05:10:01.187319+00:00,20.7,53.2,0,3.06,2.48,2.48,157,99.57100000000001
2025-08-04T05:20:01.384712+00:00,20.7,53.3,0,3.1,2.44,2.48,156,38.758
2025-08-04T05:30:01.598180+00:00,20.7,53.4,0,3.08,2.45,2.45,157,599.842
2025-08-04T05:40:00.806749+00:00,20.7,53.5,0,3.05,2.44,2.47,157,676.779
2025-08-04T05:50:00.994494+00:00,20.7,53.5,0,3.13,2.42,2.44,157,102.865
2025-08-04T06:00:01.178762+00:00,20.7,53.6,0,3.13,2.45,2.45,157,105.16399999999999
2025-08-04T06:10:01.362868+00:00,20.7,53.7,0,3.07,2.44,2.45,157,101.198
2025-08-04T06:20:01.568841+00:00,20.7,53.8,0,3.11,2.48,2.47,157,40.283
2025-08-04T06:30:01.759204+00:00,20.7,53.9,0,3.06,2.47,2.48,157,344.943
2025-08-04T06:40:01.958396+00:00,20.7,54.0,0,3.06,2.5,2.48,156,49.381
2025-08-04T06:50:02.157742+00:00,20.7,54.1,0,2.69,2.08,2.02,157,635.0980000000001
2025-08-04T07:00:01.343693+00:00,20.7,54.1,0,3.13,2.45,2.43,157,956.101
2025-08-04T07:10:02.526626+00:00,20.7,54.2,0,3.08,2.44,2.46,157,10.681
2025-08-04T07:20:00.725034+00:00,20.7,54.3,0,3.11,2.45,2.44,157,52.464999999999996
2025-08-04T07:30:00.909258+00:00,20.7,54.4,0,3.05,2.47,2.43,157,1093.384
2025-08-04T07:40:01.089664+00:00,20.7,54.5,0,3.15,2.51,2.51,157,753.822
2025-08-04T07:50:01.274812+00:00,20.7,54.4,0,3.13,2.4,2.51,156,24.016
2025-08-04T08:00:01.457404+00:00,20.7,54.6,0,3.16,2.44,2.44,157,730.3340000000001
2025-08-04T08:10:01.652775+00:00,20.7,54.7,0,3.03,2.5,2.48,156,483.837
2025-08-04T08:20:01.861085+00:00,20.7,54.8,0,2.71,2.07,2.08,157,14.581999999999999
2025-08-04T08:30:01.064903+00:00,20.7,54.9,0,3.12,2.46,2.44,157,-38.725
2025-08-04T08:40:01.262095+00:00,20.7,55.0,0,3.09,2.41,2.51,157,64.991
2025-08-04T08:50:01.466026+00:00,20.7,55.0,0,3.15,2.46,2.44,157,46.16
2025-08-04T09:00:01.679637+00:00,20.7,55.1,0,3.11,2.43,2.46,157,16.44
2025-08-04T09:10:01.889141+00:00,20.7,55.1,0,3.13,2.48,2.43,157,281.353
2025-08-04T09:20:01.067284+00:00,20.7,55.3,0,3.07,2.41,2.48,157,59.121
2025-08-04T09:30:01.241826+00:00,20.7,55.3,0,3.11,2.44,2.43,157,66.893
2025-08-04T09:40:01.431102+00:00,20.7,55.4,0,3.13,2.45,2.41,157,59.668
2025-08-04T09:50:01.651946+00:00,20.7,55.5,0,3.09,2.45,2.45,157,27.805
2025-08-04T10:00:00.858585+00:00,20.7,55.5,0,2.64,2.03,1.97,157,765.138
2025-08-04T10:10:01.064970+00:00,20.7,55.6,0,3.09,2.46,2.4,156,57.955
2025-08-04T10:20:01.272181+00:00,20.7,55.7,0,3.15,2.48,2.43,157,34.8
2025-08-04T10:30:01.482960+00:00,20.7,55.7,0,3.09,2.5,2.44,156,696.222
2025-08-04T10:40:00.695470+00:00,20.7,55.8,0,3.12,2.42,2.44,157,54.112
2025-08-04T10:50:01.900105+00:00,20.7,55.9,0,3.18,2.5,2.47,156,355.22900000000004
2025-08-04T11:00:01.102002+00:00,20.7,55.9,0,3.09,2.44,2.48,157,115.245
2025-08-04T11:10:01.293028+00:00,20.7,55.9,2427,3.02,2.49,2.44,160,108.288
2025-08-04T11:20:01.491773+00:00,20.8,55.7,2765,3.14,2.45,2.45,160,97.591
2025-08-04T11:30:01.703709+00:00,20.9,55.5,2446,3.13,2.44,2.44,160,106.518
2025-08-04T11:40:00.907385+00:00,20.9,55.5,2673,3.09,2.46,2.42,160,668.862
2025-08-04T11:50:01.095282+00:00,21.0,55.3,2432,3.05,2.48,2.51,160,96.54899999999999
2025-08-04T12:00:01.283303+00:00,21.0,55.3,2366,3.1,2.44,2.45,159,194.64600000000002
2025-08-04T12:10:01.476452+00:00,21.1,55.2,2352,3.08,2.44,2.44,160,128.53400000000002
2025-08-04T12:20:02.682286+00:00,21.1,55.2,2352,3.19,2.44,2.43,160,362.447
2025-08-04T12:30:01.889767+00:00,21.1,55.2,2832,3.09,2.46,2.46,160,109.914
2025-08-04T12:40:01.094935+00:00,21.1,55.1,2785,3.1,2.43,2.44,159,60.824000000000005
2025-08-04T12:50:01.288991+00:00,21.1,55.1,2796,3.09,2.43,2.44,160,31.033
2025-08-04T13:00:01.492177+00:00,21.2,55.1,2559,3.13,2.46,2.41,160,914.985
2025-08-04T13:10:01.705324+00:00,21.2,55.0,2811,2.79,1.98,2.02,160,676.607
2025-08-04T13:20:01.891380+00:00,21.2,54.7,2331,3.15,2.41,2.49,160,-96.07000000000001
2025-08-04T13:30:01.072987+00:00,21.2,54.7,2525,3.12,2.45,2.44,160,-45.491
2025-08-04T13:40:01.251340+00:00,21.2,54.6,2332,3.11,2.44,2.47,160,906.092
2025-08-04T13:50:01.429078+00:00,21.2,54.5,2787,3.2,2.45,2.44,159,84.435
2025-08-04T14:00:01.616485+00:00,21.3,54.1,2439,3.3,2.51,2.55,159,387.23999999999995
2025-08-04T14:10:01.821940+00:00,21.2,54.0,2609,3.2,2.38,2.44,159,73.284
2025-08-04T14:20:01.022302+00:00,21.2,53.5,2271,3.07,2.49,2.44,160,141.141
2025-08-04T14:30:01.221123+00:00,21.2,53.3,2775,3.05,2.46,2.44,160,118.866
2025-08-04T14:40:01.416535+00:00,21.2,52.8,2285,3.09,2.45,2.5,159,748.1600000000001
2025-08-04T14:50:01.634570+00:00,21.2,52.8,2507,3.13,2.51,2.42,160,53.862
2025-08-04T15:00:01.825053+00:00,21.3,52.8,191,3.12,2.44,2.44,159,-1.617
2025-08-04T15:10:02.002724+00:00,21.2,53.0,192,3.08,2.51,2.44,159,0.794
2025-08-04T15:20:01.178784+00:00,21.1,53.3,196,3.13,2.34,2.22,159,43.664
2025-08-04T15:30:01.351522+00:00,21.1,53.5,202,3.15,2.44,2.41,159,41.192
2025-08-04T15:40:01.536863+00:00,21.1,53.7,192,3.06,2.49,2.45,159,325.304
2025-08-04T15:50:01.748540+00:00,21.1,53.9,150,3.13,2.44,2.48,159,115.005
2025-08-04T16:00:00.950624+00:00,21.1,53.8,153,3.07,2.5,2.48,158,73.593
2025-08-04T16:10:01.148898+00:00,21.0,53.8,173,3.14,2.41,2.43,159,50.72
2025-08-04T16:20:01.338724+00:00,21.0,53.9,191,3.11,2.41,2.42,159,56.885
2025-08-04T16:30:01.545437+00:00,21.0,54.0,176,3.09,2.45,2.44,159,622.244
2025-08-04T16:40:01.748855+00:00,21.0,54.0,192,3.11,2.5,2.46,158,320.65500000000003
2025-08-04T16:50:00.949196+00:00,21.0,54.0,149,3.11,2.48,2.46,159,70.897
2025-08-04T17:00:01.152917+00:00,21.0,53.9,179,3.25,2.51,2.45,159,609.297
2025-08-04T17:10:01.339573+00:00,21.0,53.7,144,2.81,2.02,2.16,159,34.747
2025-08-04T17:20:01.547726+00:00,21.0,53.6,167,3.13,2.43,2.51,159,756.985
2025-08-04T17:30:01.740664+00:00,21.0,53.6,199,3.16,2.44,2.38,159,1058.52
2025-08-04T17:40:01.947083+00:00,21.0,53.6,143,2.71,2.1,2.03,158,81.91
2025-08-04T17:50:01.149486+00:00,21.0,53.5,163,3.13,2.47,2.47,159,680.516
2025-08-04T18:00:01.349163+00:00,21.0,53.5,122,3.1,2.51,2.45,158,18.918999999999997
2025-08-04T18:10:01.560343+00:00,21.0,53.4,128,3.12,2.44,2.44,159,91.793
2025-08-04T18:20:01.768665+00:00,21.0,53.5,215,3.04,2.44,2.49,159,65.224
2025-08-04T18:30:01.977213+00:00,21.0,53.4,129,3.1,2.42,2.45,158,41.187000000000005
2025-08-04T18:40:01.177640+00:00,21.0,53.1,176,3.1,2.39,2.48,158,102.507
2025-08-04T18:50:01.379881+00:00,21.0,53.1,117,3.08,2.41,2.42,159,-20.479
2025-08-04T19:00:01.592721+00:00,21.0,53.1,147,3.07,2.43,2.46,159,-36.882
2025-08-04T19:10:00.805751+00:00,21.0,53.2,115,3.09,2.43,2.44,159,644.846
2025-08-04T19:20:01.007727+00:00,21.0,53.4,189,3.08,2.42,2.45,159,-14.001
2025-08-04T19:30:01.209708+00:00,21.0,53.4,179,3.11,2.42,2.43,159,69.955
2025-08-04T19:40:01.413023+00:00,21.0,53.7,2823,3.09,2.41,2.41,160,75.137
2025-08-04T19:50:01.628022+00:00,21.1,53.8,2598,3.01,2.51,2.47,160,81.17
2025-08-04T20:00:00.834616+00:00,21.2,53.9,2755,3.07,2.47,2.43,160,770.695
2025-08-04T20:10:01.038333+00:00,21.2,54.1,2555,3.11,2.46,2.41,160,113.199
2025-08-04T20:20:02.240277+00:00,21.3,54.2,2810,2.73,2.08,2.08,160,146.86599999999999
2025-08-04T20:30:01.435156+00:00,21.4,54.2,2735,3.12,2.53,2.45,160,117.586
2025-08-04T20:40:01.647627+00:00,21.4,54.5,2466,3.1,2.42,2.46,159,155.552
2025-08-04T20:50:00.855970+00:00,21.4,54.6,2769,3.08,2.44,2.45,160,96.344
2025-08-04T21:00:01.059080+00:00,21.4,54.7,2610,3.18,2.51,2.51,160,86.69200000000001
2025-08-04T21:10:01.253828+00:00,21.4,54.8,2787,3.13,2.51,2.48,160,149.86599999999999
2025-08-04T21:20:01.452445+00:00,21.5,55.0,2660,3.1,2.44,2.44,159,816.57
2025-08-04T21:30:01.662027+00:00,21.4,55.7,2394,3.16,2.5,2.49,159,4581.9890000000005
2025-08-04T21:40:01.872156+00:00,21.4,56.1,2588,3.05,2.49,2.44,160,71.10600000000001
2025-08-04T21:50:01.073193+00:00,21.4,56.5,2642,3.04,2.44,2.5,159,-2.751
2025-08-04T22:00:01.272500+00:00,21.3,56.6,2817,3.13,2.44,2.44,160,3.035
2025-08-04T22:10:02.474939+00:00,21.4,56.8,2815,3.06,2.42,2.45,160,-27.336
2025-08-04T22:20:01.683435+00:00,21.4,57.0,2702,3.05,2.44,2.45,160,54.454
2025-08-04T22:30:00.888155+00:00,21.4,57.5,2463,3.11,2.46,2.41,160,987.644
2025-08-04T22:40:01.090701+00:00,21.4,57.6,2282,3.04,2.46,2.43,160,86.698
2025-08-04T22:50:02.292098+00:00,21.4,57.6,2257,3.14,2.47,2.45,160,694.758
2025-08-04T23:00:01.490650+00:00,21.4,57.8,2615,3.06,2.46,2.46,160,42.713
2025-08-04T23:10:01.698982+00:00,21.4,57.9,2619,3.06,2.41,2.49,160,17.435
2025-08-04T23:20:00.898430+00:00,21.4,58.1,2251,3.06,2.49,2.48,160,89.41499999999999
2025-08-04T23:30:01.091606+00:00,21.4,58.1,2801,3.06,2.44,2.46,160,744.017
2025-08-04T23:40:01.273134+00:00,21.4,58.3,2624,3.15,2.42,2.44,160,79.65
2025-08-04T23:50:01.465067+00:00,21.4,58.3,2768,3.08,2.44,2.48,160,66.658
2025-08-05T00:00:01.664949+00:00,21.4,58.5,2233,3.07,2.44,2.42,160,761.543
2025-08-05T00:10:00.849496+00:00,21.4,58.4,2805,3.09,2.46,2.44,160,21.371000000000002
2025-08-05T00:20:03.032610+00:00,21.4,58.5,2230,2.67,2.09,2.04,160,-17.351
2025-08-05T00:30:01.234818+00:00,21.5,58.6,2333,3.09,2.43,2.42,160,-1.081
